"","id","Q  Factor 1","Q Factor 2","Q Factor 3","Home Value","Loan Amount","Annual Income","Interest Rate (p.a.)","Term (months)","revenue","predict"
"971",971,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",1181569.09715516,1049855.40715975,90576.4365780726,0.0394892769344151,25,26246.3851789937,"DEFAULT"
"972",972,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",1553723.44844786,1131481.39804272,178570.137333877,0.0371235790140927,10,28287.034951068,"REFINANCE"
"973",973,"OLDER SINGLES","ECONOMICAL","PROFESSIONALS",589923.87222777,488968.984729858,173011.286069296,0.0467900804430246,10,12224.2246182464,"REFINANCE"
"974",974,"YOUNG SINGLES","ECONOMICAL","TRADES & SERVICES",2005056.16393586,1786748.46887926,174895.053152993,0.0423827927522361,30,44668.7117219816,"REFINANCE"
"975",975,"OLDER FAMILIES","ECONOMICAL","SELF EMPLOYED",1376646.70816751,1074287.92097758,89411.4242791757,0.0487447475157678,40,26857.1980244394,"None"
"976",976,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",1682725.99638339,1212487.12887578,263793.594845928,0.0396423298306763,15,30312.1782218944,"REFINANCE"
"977",977,"YOUNG SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1461185.9805945,1081320.67973954,266573.292948678,0.0410441745594144,20,27033.0169934884,"REFINANCE"
"978",978,"OLDER SINGLES","PRIME","SELF EMPLOYED",1636046.23258317,1284648.32785533,192202.091189399,0.0350259873569012,40,32116.2081963832,"DEFAULT"
"979",979,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",1322037.6890588,959964.721374811,244280.421814941,0.035604058124125,40,23999.1180343703,"REFINANCE"
"980",980,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",2127322.55103132,1891844.99824497,250655.458899051,0.0427068030163646,20,47296.1249561243,"REFINANCE"
"981",981,"YOUNG COUPLES","PRIME","PROFESSIONALS",1989008.57082457,1680163.50579736,151172.634809539,0.0462907075509429,25,42004.0876449341,"None"
"982",982,"OLDER COUPLES","ECONOMICAL","SELF EMPLOYED",926415.485248501,781464.503108945,213562.958125576,0.0353175905942917,35,19536.6125777236,"DEFAULT"
"983",983,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",452241.227177441,365101.455096921,147063.362025425,0.0415634715072811,30,9127.53637742303,"DEFAULT"
"984",984,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",379715.999260823,273771.081880274,106034.32038381,0.0431066805385053,15,6844.27704700684,"None"
"985",985,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",581652.139242622,516903.654021123,219914.360882975,0.0432546590976417,10,12922.5913505281,"DEFAULT"
"986",986,"YOUNG SINGLES","PRIME","TRADES & SERVICES",894835.14616848,655108.160764759,241769.688362613,0.0425738046318293,35,16377.704019119,"None"
"987",987,"YOUNG SINGLES","MAINSTREAM","TRADES & SERVICES",915870.653067189,771943.424053849,92109.8348029852,0.0346221496164799,10,19298.5856013462,"DEFAULT"
"988",988,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",1087553.79608529,946247.220170116,276397.578598343,0.0428330076821148,30,23656.1805042529,"REFINANCE"
"989",989,"YOUNG SINGLES","ECONOMICAL","MANAGERIAL & EXECS",2112569.76532215,1602898.48764727,172610.699474916,0.0444977232143283,35,40072.4621911817,"REFINANCE"
"990",990,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",312352.024045013,255183.751001863,163154.211074315,0.0482927425317466,20,6379.59377504658,"None"
"991",991,"YOUNG COUPLES","PRIME","PROFESSIONALS",1811554.87499813,1615675.57822435,86998.2074345052,0.0425611217319965,15,40391.8894556087,"None"
"992",992,"OLDER FAMILIES","ECONOMICAL","PROFESSIONALS",1313833.45527448,945965.338301527,119302.690563269,0.0374045536331832,15,23649.1334575382,"DEFAULT"
"993",993,"OLDER FAMILIES","ECONOMICAL","SELF EMPLOYED",1906348.73564635,1503541.5877633,66347.9036302492,0.0415225549675524,15,37588.5396940825,"DEFAULT"
"994",994,"YOUNG SINGLES","ECONOMICAL","SELF EMPLOYED",1693671.80065733,1497293.02715357,129108.70778919,0.0391559932269156,30,37432.3256788391,"DEFAULT"
"995",995,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",771208.614319011,558726.785976571,185752.683969282,0.0417477482184768,20,13968.1696494143,"DEFAULT"
"996",996,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",1209086.76018711,980680.592850141,153831.449868105,0.0430125029869378,15,24517.0148212535,"DEFAULT"
"997",997,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1004669.01784993,866693.101861047,60485.2858979777,0.0419576518200338,10,21667.3275465262,"DEFAULT"
"998",998,"OLDER FAMILIES","PRIME","PROFESSIONALS",1888385.63833717,1341924.92165766,167930.855786413,0.0379371863156557,25,33548.1230414416,"DEFAULT"
"999",999,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1328045.63247843,1185054.43492121,79901.597188808,0.0459633172787726,35,29626.3608730303,"None"
"1000",1000,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",752471.715676628,585440.105434833,201287.695850536,0.0396108902096748,40,14636.0026358708,"REFINANCE"
"1001",1001,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",1165551.90862445,983829.66725026,115995.204445377,0.0493843595944345,15,24595.7416812565,"None"
"1002",1002,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",789073.895418931,651503.174824373,66440.9705573544,0.0487323226556182,15,16287.5793706093,"None"
"1003",1003,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",517559.7467903,455449.840356525,222198.448625863,0.0354942308478057,35,11386.2460089131,"DEFAULT"
"1004",1004,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",1888775.42628156,1582407.68130863,147289.835192584,0.0346964661292732,30,39560.1920327158,"DEFAULT"
"1005",1005,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",2058601.43454991,1770715.70165518,79652.8514886647,0.0480992174446583,25,44267.8925413796,"None"
"1006",1006,"OLDER COUPLES","PRIME","TRADES & SERVICES",1171508.65309909,1021782.85763154,258006.371052667,0.0479711945392191,30,25544.5714407884,"None"
"1007",1007,"OLDER FAMILIES","ECONOMICAL","TRADES & SERVICES",1924752.59357738,1686226.07200391,179544.484099932,0.0493910130485892,20,42155.6518000979,"None"
"1008",1008,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",386341.901071106,328643.486049147,133983.635076024,0.0488977071456611,25,8216.08715122868,"None"
"1009",1009,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",2024165.86767731,1586387.52021225,198306.009330206,0.0469979386739433,30,39659.6880053063,"REFINANCE"
"1010",1010,"YOUNG FAMILIES","PRIME","TRADES & SERVICES",759380.352015931,576659.219372207,120379.400369823,0.036029027402401,20,14416.4804843052,"DEFAULT"
"1011",1011,"OLDER SINGLES","PRIME","SELF EMPLOYED",1547190.21644401,1099944.81862888,167991.49046202,0.0496615456603468,30,27498.6204657221,"None"
"1012",1012,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",727831.582936267,577922.687911387,226761.710091822,0.0408469367884099,30,14448.0671977847,"REFINANCE"
"1013",1013,"YOUNG FAMILIES","ECONOMICAL","TRADES & SERVICES",1951568.83484977,1486578.44371395,66861.4259344637,0.0398092070370913,40,37164.4610928488,"DEFAULT"
"1014",1014,"OLDER COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1168674.0663013,983667.058588638,172589.492525972,0.0498326647505164,15,24591.6764647159,"None"
"1015",1015,"OLDER SINGLES","PRIME","PROFESSIONALS",1845146.71535118,1304721.80951006,255912.874441095,0.0431684584282339,30,32618.0452377516,"REFINANCE"
"1016",1016,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",618504.970388066,522379.621070771,220575.836992607,0.0350462958291173,30,13059.4905267693,"DEFAULT"
"1017",1017,"YOUNG FAMILIES","ECONOMICAL","TRADES & SERVICES",665844.061667316,580931.696163521,278537.872262664,0.0384622204527259,30,14523.292404088,"REFINANCE"
"1018",1018,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",708009.095302515,603779.477039181,80990.0823776796,0.0453790515772998,20,15094.4869259795,"DEFAULT"
"1019",1019,"OLDER FAMILIES","PRIME","PROFESSIONALS",623991.10018146,440766.487499953,197024.929140046,0.0355596284605563,25,11019.1621874988,"DEFAULT"
"1020",1020,"OLDER COUPLES","ECONOMICAL","MANAGERIAL & EXECS",1895683.320861,1507896.88955301,266487.753813975,0.0419512147754431,40,37697.4222388254,"REFINANCE"
"1021",1021,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1675579.99026076,1507252.5180811,46996.5604571551,0.0499342803694308,20,37681.3129520274,"None"
"1022",1022,"OLDER SINGLES","PRIME","TRADES & SERVICES",1085148.84445814,943804.360504422,176029.071406499,0.0404186856038868,15,23595.1090126106,"DEFAULT"
"1023",1023,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",347316.664985958,263330.338551542,201689.218608283,0.043487020753324,40,6583.25846378855,"REFINANCE"
"1024",1024,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",613338.211055164,500724.192806514,221709.449891843,0.0433426224216819,40,12518.1048201628,"None"
"1025",1025,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",1650269.88647371,1164807.74138772,121056.390426822,0.0486637406423688,40,29120.193534693,"None"
"1026",1026,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1833479.52381192,1462105.89341774,179478.596129075,0.048435975395143,15,36552.6473354436,"None"
"1027",1027,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",1225471.9487088,959495.844780523,119430.409778446,0.0387026799172163,40,23987.3961195131,"DEFAULT"
"1028",1028,"OLDER SINGLES","PRIME","MANAGERIAL & EXECS",622529.800115402,501271.842207925,123983.794776753,0.0494900671765208,10,12531.7960551981,"None"
"1029",1029,"YOUNG SINGLES","PRIME","TRADES & SERVICES",1339151.8301337,1056697.91847428,221025.49731531,0.0415091890990734,35,26417.447961857,"None"
"1030",1030,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",1892100.6027336,1421890.35414993,261592.521557078,0.0473200116790831,35,35547.2588537483,"None"
"1031",1031,"OLDER COUPLES","MAINSTREAM","MANAGERIAL & EXECS",898339.613127253,690458.94719444,217187.730842814,0.0477132050134242,10,17261.473679861,"None"
"1032",1032,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",272513.839977692,244014.665196828,56775.7491178066,0.0405223516970873,15,6100.3666299207,"DEFAULT"
"1033",1033,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",1325373.85889378,1070731.64793842,189926.381214924,0.0433643596619368,40,26768.2911984606,"None"
"1034",1034,"YOUNG SINGLES","ECONOMICAL","SELF EMPLOYED",1147123.83770122,1007881.42425199,137352.040628523,0.0494730824455619,15,25197.0356062998,"None"
"1035",1035,"YOUNG SINGLES","MAINSTREAM","PROFESSIONALS",937720.630756929,804601.928118193,102718.089349426,0.0412448621429503,20,20115.0482029548,"DEFAULT"
"1036",1036,"OLDER SINGLES","PRIME","PROFESSIONALS",1405077.80184483,1207875.73606751,262053.670548104,0.0457056367024779,25,30196.8934016877,"None"
"1037",1037,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",603357.162286152,522782.556631671,138722.115267575,0.0465983741730452,25,13069.5639157918,"None"
"1038",1038,"OLDER SINGLES","PRIME","PROFESSIONALS",998360.540978099,867118.649588809,114082.271013275,0.0372832127846777,35,21677.9662397202,"DEFAULT"
"1039",1039,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",597214.226145211,461448.4188182,150111.732925758,0.0427896614409983,20,11536.210470455,"None"
"1040",1040,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",2141607.75205599,1747661.29633113,235985.39270515,0.0493478689081967,40,43691.5324082782,"None"
"1041",1041,"OLDER SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1650477.49545017,1385516.20007628,173628.797746502,0.0400102861113846,20,34637.9050019069,"DEFAULT"
"1042",1042,"OLDER FAMILIES","PRIME","PROFESSIONALS",1779589.44515504,1329696.29308692,63285.4708970487,0.0453294734545052,20,33242.407327173,"DEFAULT"
"1043",1043,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",2043773.9019786,1838516.02006072,115910.582147516,0.0498995169140399,30,45962.9005015181,"None"
"1044",1044,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",1599757.57632125,1237449.88218173,257182.847633831,0.040148966409266,35,30936.2470545433,"REFINANCE"
"1045",1045,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",644489.802520228,492694.934425848,255572.894984819,0.0462718314267695,10,12317.3733606462,"None"
"1046",1046,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",301497.170322991,261595.770186111,197671.307548694,0.0416330805011094,35,6539.89425465277,"REFINANCE"
"1047",1047,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",265855.246296677,219972.010837,93498.5835551918,0.0456604330912232,10,5499.300270925,"None"
"1048",1048,"OLDER COUPLES","ECONOMICAL","PROFESSIONALS",1336391.60156701,1051066.56510616,42026.9813007638,0.0368984630815685,40,26276.664127654,"DEFAULT"
"1049",1049,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",1483854.25242844,1086152.9309479,70569.7472103983,0.0482341705076396,20,27153.8232736975,"None"
"1050",1050,"OLDER COUPLES","ECONOMICAL","TRADES & SERVICES",1519498.64267612,1070826.14365256,182603.893684573,0.035273607775569,40,26770.6535913139,"DEFAULT"
"1051",1051,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",145884.971887665,111287.813265967,218499.519649081,0.0492083086930215,40,2782.19533164918,"None"
"1052",1052,"YOUNG FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",595838.361951803,533231.726498286,278860.233303137,0.0501138231940568,40,13330.7931624572,"None"
"1053",1053,"YOUNG FAMILIES","PRIME","PROFESSIONALS",1379715.02506031,1237218.44871287,147877.025566138,0.0441782815493643,25,30930.4612178217,"None"
"1054",1054,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",1756212.89584481,1547851.38846477,271845.702800393,0.0485530086942017,30,38696.2847116192,"None"
"1055",1055,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",1157283.49391412,919628.897998344,257901.352123402,0.0434915813542903,10,22990.7224499586,"REFINANCE"
"1056",1056,"OLDER COUPLES","ECONOMICAL","SELF EMPLOYED",1385039.94634124,1105825.61065814,98668.3339332938,0.0376088869310916,15,27645.6402664535,"DEFAULT"
"1057",1057,"YOUNG FAMILIES","PRIME","TRADES & SERVICES",2023909.17095496,1525919.37664072,238281.428540207,0.0467815018035471,10,38147.984416018,"None"
"1058",1058,"YOUNG FAMILIES","ECONOMICAL","PROFESSIONALS",1062815.34584423,910541.603274844,114787.890744597,0.0381752751246095,25,22763.5400818711,"DEFAULT"
"1059",1059,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",145306.688419122,117146.059381061,158150.570038371,0.049678937215358,35,2928.65148452652,"None"
"1060",1060,"YOUNG COUPLES","PRIME","TRADES & SERVICES",1290296.60725553,1022337.56523103,55072.8054513559,0.0390260510705411,10,25558.4391307757,"DEFAULT"
"1061",1061,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",1453997.90811975,1020003.68637932,64694.9677887782,0.0432227558791637,40,25500.092159483,"None"
"1062",1062,"YOUNG COUPLES","MAINSTREAM","PROFESSIONALS",524594.274973353,471665.046262281,268456.940163247,0.0436174470558763,25,11791.626156557,"None"
"1063",1063,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",758320.573616971,560592.432116132,75707.9537984878,0.0356042121015489,15,14014.8108029033,"DEFAULT"
"1064",1064,"YOUNG FAMILIES","ECONOMICAL","TRADES & SERVICES",194837.828730333,151920.94856731,98181.9413194507,0.0413046024627984,20,3798.02371418274,"DEFAULT"
"1065",1065,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",1986664.46433418,1559004.91341958,176155.848314039,0.0421359106898308,20,38975.1228354895,"DEFAULT"
"1066",1066,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1463888.86549074,1278402.45323482,119194.366519295,0.0425212872549892,35,31960.0613308704,"DEFAULT"
"1067",1067,"YOUNG SINGLES","ECONOMICAL","MANAGERIAL & EXECS",757504.527473786,620183.696323057,142738.354247786,0.0408655173964798,35,15504.5924080764,"REFINANCE"
"1068",1068,"YOUNG FAMILIES","PRIME","TRADES & SERVICES",1269600.6919391,896332.43122693,232325.890840605,0.0463736780285835,20,22408.3107806733,"None"
"1069",1069,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",1662859.79556755,1218097.80088834,85918.1657577381,0.0364019981399179,20,30452.4450222085,"DEFAULT"
"1070",1070,"OLDER FAMILIES","PRIME","SELF EMPLOYED",486356.366569907,366349.385006978,120407.176828429,0.0443282095603645,20,9158.73462517446,"DEFAULT"
"1071",1071,"OLDER COUPLES","PRIME","TRADES & SERVICES",186580.174508334,161994.165703856,245414.818387926,0.0479809847213328,40,4049.85414259641,"None"
"1072",1072,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",1422281.60308404,1180277.02078594,158597.737518899,0.0395076693966985,10,29506.9255196485,"None"
"1073",1073,"YOUNG SINGLES","PRIME","PROFESSIONALS",529916.492878034,426205.531206659,219942.964472078,0.0414559548199177,15,10655.1382801665,"None"
"1074",1074,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",297924.364417375,222889.559788946,205755.755367175,0.0451210642047226,10,5572.23899472364,"None"
"1075",1075,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",1456438.91012831,1198353.04817754,87044.1293197349,0.0367590585574508,15,29958.8262044386,"DEFAULT"
"1076",1076,"YOUNG FAMILIES","PRIME","SELF EMPLOYED",1300653.20946934,1006900.54650304,227304.940054655,0.0371559915021062,20,25172.513662576,"REFINANCE"
"1077",1077,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1766548.3851209,1411822.52444852,194289.027451858,0.0443634639121592,40,35295.563111213,"None"
"1078",1078,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",1663576.46340349,1214807.8698408,185387.234278329,0.0360018708482385,30,30370.1967460201,"REFINANCE"
"1079",1079,"OLDER COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1606181.87281834,1244099.39568139,149745.198771097,0.043516210988164,35,31102.4848920347,"None"
"1080",1080,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",1008079.16343867,723381.491764361,274894.034824252,0.0383731588199735,15,18084.537294109,"REFINANCE"
"1081",1081,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",1955382.82868489,1751200.0494665,185898.511075176,0.0489774611778557,20,43780.0012366626,"None"
"1082",1082,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",2006722.67255447,1413009.74645603,151851.401063368,0.0411348284967244,40,35325.2436614008,"None"
"1083",1083,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",626030.953059624,495943.268525858,67282.063014403,0.0360813714675605,20,12398.5817131465,"DEFAULT"
"1084",1084,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",290895.528898084,209228.54155756,243640.953643672,0.0461217891871929,30,5230.71353893901,"None"
"1085",1085,"YOUNG COUPLES","MAINSTREAM","PROFESSIONALS",1990031.31424702,1659100.73630838,233472.644434877,0.0378968747369945,40,41477.5184077096,"None"
"1086",1086,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",784955.111651275,593844.215688528,91852.5867174566,0.0355249678082764,10,14846.1053922132,"DEFAULT"
"1087",1087,"YOUNG COUPLES","PRIME","TRADES & SERVICES",2016757.59476958,1778966.97351598,66469.5011972114,0.0421154280491173,30,44474.1743378996,"None"
"1088",1088,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",1655794.59819398,1393565.01651756,119627.706319511,0.0345164912119508,10,34839.125412939,"DEFAULT"
"1089",1089,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",746047.621305547,586255.792586852,147295.742461622,0.0492800204977393,25,14656.3948146713,"None"
"1090",1090,"OLDER FAMILIES","PRIME","PROFESSIONALS",1327150.35199162,994068.473608111,106179.789502174,0.0483265282474458,15,24851.7118402028,"None"
"1091",1091,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",388321.537438608,339740.038237504,199239.932550952,0.0442952892482281,15,8493.50095593761,"REFINANCE"
"1092",1092,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",228597.08953885,196236.818301172,163411.004260413,0.0417731270752847,15,4905.92045752931,"None"
"1093",1093,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",2036131.00005947,1676998.09303339,151649.588595346,0.0451575676836073,10,41924.9523258348,"DEFAULT"
"1094",1094,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",916176.37126462,660138.399789754,56719.7527518496,0.0448429577201605,20,16503.4599947439,"None"
